# Time-correlated data for fix ave_stress
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy
0 100
78 770 37124 1.03188e-06
79 780 37123 1.22899e-06
80 790 37122 1.47451e-06
81 800 37121 1.63789e-06
82 810 37120 1.64608e-06
83 820 37119 1.5106e-06
84 830 37118 1.30534e-06
85 840 37117 1.11239e-06
86 850 37116 9.76106e-07
87 860 37115 8.98737e-07
88 870 37114 8.72852e-07
89 880 37113 9.13907e-07
90 890 37112 1.06205e-06
91 900 37111 1.35226e-06
92 910 37110 1.76895e-06
93 920 37109 2.21585e-06
94 930 37108 2.54113e-06
95 940 37107 2.61174e-06
96 950 37106 2.38473e-06
97 960 37105 1.93436e-06
98 970 37104 1.41737e-06
99 980 37103 9.94063e-07
100 990 37102 7.60827e-07
373000 100
1 0 37301 8.76736e-05
2 10 37300 8.00637e-05
3 20 37299 5.96135e-05
4 30 37298 3.19565e-05
5 40 37297 3.23175e-06
6 50 37296 -2.16318e-05
7 60 37295 -3.93654e-05
8 70 37294 -4.83035e-05
9 80 37293 -4.8246e-05
10 90 37292 -4.02766e-05
11 100 37291 -2.64994e-05
12 110 37290 -9.72237e-06
13 120 37289 6.88694e-06
14 130 37288 2.02359e-05
15 140 37287 2.79474e-05
16 150 37286 2.91256e-05
17 160 37285 2.47772e-05
18 170 37284 1.73629e-05
19 180 37283 9.64579e-06
20 190 37282 3.67027e-06
21 200 37281 3.95135e-07
22 210 37280 -1.90136e-07
23 220 37279 1.20272e-06
24 230 37278 3.51396e-06
25 240 37277 5.75938e-06
26 250 37276 7.31461e-06
27 260 37275 7.89373e-06
28 270 37274 7.36056e-06
29 280 37273 5.64369e-06
30 290 37272 2.84635e-06
31 300 37271 -5.99668e-07
32 310 37270 -3.94699e-06
33 320 37269 -6.37674e-06
34 330 37268 -7.33352e-06
35 340 37267 -6.73916e-06
36 350 37266 -4.97166e-06
37 360 37265 -2.64188e-06
38 370 37264 -3.03886e-07
39 380 37263 1.74519e-06
40 390 37262 3.47444e-06
41 400 37261 4.94385e-06
42 410 37260 6.1051e-06
43 420 37259 6.76234e-06
44 430 37258 6.70504e-06
45 440 37257 5.87327e-06
46 450 37256 4.42757e-06
47 460 37255 2.70059e-06
48 470 37254 1.07839e-06
49 480 37253 -1.33906e-07
50 490 37252 -8.09517e-07
51 500 37251 -1.00468e-06
52 510 37250 -8.61644e-07
53 520 37249 -4.88585e-07
54 530 37248 8.08896e-08
55 540 37247 8.24549e-07
56 550 37246 1.64397e-06
57 560 37245 2.3496e-06
58 570 37244 2.73189e-06
59 580 37243 2.66298e-06
60 590 37242 2.16904e-06
61 600 37241 1.43154e-06
62 610 37240 7.14937e-07
63 620 37239 2.5206e-07
64 630 37238 1.46554e-07
65 640 37237 3.51792e-07
66 650 37236 7.33397e-07
67 660 37235 1.1658e-06
68 670 37234 1.59144e-06
69 680 37233 1.99809e-06
70 690 37232 2.35341e-06
71 700 37231 2.58273e-06
72 710 37230 2.6126e-06
73 720 37229 2.42137e-06
74 730 37228 2.05368e-06
75 740 37227 1.61051e-06
76 750 37226 1.22611e-06
77 760 37225 1.02003e-06
78 770 37224 1.03805e-06
79 780 37223 1.22734e-06
80 790 37222 1.46555e-06
81 800 37221 1.62327e-06
82 810 37220 1.62673e-06
83 820 37219 1.4876e-06
84 830 37218 1.28227e-06
85 840 37217 1.09573e-06
86 850 37216 9.71392e-07
87 860 37215 9.06099e-07
88 870 37214 8.87077e-07
89 880 37213 9.28376e-07
90 890 37212 1.0722e-06
91 900 37211 1.35616e-06
92 910 37210 1.76622e-06
93 920 37209 2.20703e-06
94 930 37208 2.52756e-06
95 940 37207 2.59501e-06
96 950 37206 2.36668e-06
97 960 37205 1.91755e-06
98 970 37204 1.4044e-06
99 980 37203 9.85614e-07
100 990 37202 7.54601e-07
374000 100
1 0 37401 8.77194e-05
2 10 37400 8.01068e-05
3 20 37399 5.96445e-05
4 30 37398 3.19683e-05
5 40 37397 3.22272e-06
6 50 37396 -2.1657e-05
7 60 37395 -3.93986e-05
8 70 37394 -4.83355e-05
9 80 37393 -4.82692e-05
10 90 37392 -4.02863e-05
11 100 37391 -2.64949e-05
12 110 37390 -9.70605e-06
13 120 37389 6.91074e-06
14 130 37388 2.02611e-05
15 140 37387 2.79664e-05
16 150 37386 2.91306e-05
17 160 37385 2.47627e-05
18 170 37384 1.73287e-05
19 180 37383 9.59851e-06
20 190 37382 3.6228e-06
21 200 37381 3.62824e-07
22 210 37380 -1.95059e-07
23 220 37379 1.23031e-06
24 230 37378 3.57145e-06
25 240 37377 5.83792e-06
26 250 37376 7.40094e-06
27 260 37375 7.97264e-06
28 270 37374 7.41843e-06
29 280 37373 5.67205e-06
30 290 37372 2.84442e-06
31 300 37371 -6.24476e-07
32 310 37370 -3.98126e-06
33 320 37369 -6.40524e-06
34 330 37368 -7.3432e-06
35 340 37367 -6.72117e-06
36 350 37366 -4.92253e-06
37 360 37365 -2.56478e-06
38 370 37364 -2.09214e-07
39 380 37363 1.84147e-06
40 390 37362 3.55442e-06
41 400 37361 4.9915e-06
42 410 37360 6.10925e-06
43 420 37359 6.71908e-06
44 430 37358 6.61993e-06
45 440 37357 5.76202e-06
46 450 37356 4.31335e-06
47 460 37355 2.60857e-06
48 470 37354 1.02951e-06
49 480 37353 -1.27822e-07
50 490 37352 -7.475e-07
51 500 37351 -8.95302e-07
52 510 37350 -7.20639e-07
53 520 37349 -3.36774e-07
54 530 37348 2.20776e-07
55 540 37347 9.33073e-07
56 550 37346 1.70949e-06
57 560 37345 2.36979e-06
58 570 37344 2.71325e-06
59 580 37343 2.61975e-06
60 590 37342 2.12035e-06
61 600 37341 1.39687e-06
62 610 37340 7.08726e-07
63 620 37339 2.79089e-07
64 630 37338 2.00979e-07
65 640 37337 4.20202e-07
66 650 37336 7.99501e-07
67 660 37335 1.21482e-06
68 670 37334 1.6135e-06
69 680 37333 1.9905e-06
70 690 37332 2.32091e-06
71 700 37331 2.53584e-06
72 710 37330 2.56496e-06
73 720 37329 2.38662e-06
74 730 37328 2.04245e-06
75 740 37327 1.62804e-06
76 750 37326 1.27071e-06
77 760 37325 1.08348e-06
78 770 37324 1.10805e-06
79 780 37323 1.29076e-06
80 790 37322 1.51147e-06
81 800 37321 1.64675e-06
82 810 37320 1.6315e-06
83 820 37319 1.485e-06
84 830 37318 1.28675e-06
85 840 37317 1.11937e-06
86 850 37316 1.02036e-06
87 860 37315 9.79317e-07
88 870 37314 9.75889e-07
89 880 37313 1.01764e-06
90 890 37312 1.1438e-06
91 900 37311 1.39437e-06
92 910 37310 1.76227e-06
93 920 37309 2.16074e-06
94 930 37308 2.44688e-06
95 940 37307 2.49516e-06
96 950 37306 2.26815e-06
97 960 37305 1.84229e-06
98 970 37304 1.37137e-06
99 980 37303 1.00653e-06
100 990 37302 8.30211e-07
375000 100
1 0 37501 8.77809e-05
2 10 37500 8.01633e-05
3 20 37499 5.96868e-05
4 30 37498 3.19901e-05
5 40 37497 3.22002e-06
6 50 37496 -2.16865e-05
7 60 37495 -3.94542e-05
8 70 37494 -4.8412e-05
9 80 37493 -4.83565e-05
10 90 37492 -4.0371e-05
11 100 37491 -2.65619e-05
12 110 37490 -9.74199e-06
13 120 37489 6.91418e-06
14 130 37488 2.03052e-05
15 140 37487 2.80448e-05
16 150 37486 2.92297e-05
17 160 37485 2.48634e-05
18 170 37484 1.74104e-05
19 180 37483 9.64278e-06
20 190 37482 3.61602e-06
21 200 37481 2.98258e-07
22 210 37480 -3.14532e-07
23 220 37479 1.06987e-06
24 230 37478 3.39341e-06
25 240 37477 5.67105e-06
26 250 37476 7.27448e-06
27 260 37475 7.91112e-06
28 270 37474 7.43639e-06
29 280 37473 5.7697e-06
30 290 37472 3.00616e-06
31 300 37471 -4.27135e-07
32 310 37470 -3.78306e-06
33 320 37469 -6.23936e-06
34 330 37468 -7.23532e-06
35 340 37467 -6.68667e-06
36 350 37466 -4.96546e-06
37 360 37465 -2.67709e-06
38 370 37464 -3.71742e-07
39 380 37463 1.65552e-06
40 390 37462 3.37468e-06
41 400 37461 4.84545e-06
42 410 37460 6.01727e-06
43 420 37459 6.6905e-06
44 430 37458 6.65119e-06
45 440 37457 5.83812e-06
46 450 37456 4.41209e-06
47 460 37455 2.70607e-06
48 470 37454 1.10482e-06
49 480 37453 -9.03047e-08
50 490 37452 -7.567e-07
51 500 37451 -9.52267e-07
52 510 37450 -8.17689e-07
53 520 37449 -4.5816e-07
54 530 37448 9.58408e-08
55 540 37447 8.25999e-07
56 550 37446 1.63808e-06
57 560 37445 2.34478e-06
58 570 37444 2.7365e-06
59 580 37443 2.68501e-06
60 590 37442 2.21634e-06
61 600 37441 1.5104e-06
62 610 37440 8.25997e-07
63 620 37439 3.85543e-07
64 630 37438 2.81806e-07
65 640 37437 4.62534e-07
66 650 37436 7.95259e-07
67 660 37435 1.16268e-06
68 670 37434 1.51893e-06
69 680 37433 1.86399e-06
70 690 37432 2.17566e-06
71 700 37431 2.38565e-06
72 710 37430 2.4223e-06
73 720 37429 2.2614e-06
74 730 37428 1.94256e-06
75 740 37427 1.56128e-06
76 750 37426 1.24484e-06
77 760 37425 1.10314e-06
78 770 37424 1.17121e-06
79 780 37423 1.38791e-06
80 790 37422 1.62796e-06
81 800 37421 1.7659e-06
82 810 37420 1.73702e-06
83 820 37419 1.56287e-06
84 830 37418 1.3267e-06
85 840 37417 1.11584e-06
86 850 37416 9.73508e-07
87 860 37415 8.95753e-07
88 870 37414 8.68081e-07
89 880 37413 9.02064e-07
90 890 37412 1.03875e-06
91 900 37411 1.31735e-06
92 910 37410 1.72626e-06
93 920 37409 2.17041e-06
94 930 37408 2.49697e-06
95 940 37407 2.57219e-06
96 950 37406 2.35454e-06
97 960 37405 1.92049e-06
98 970 37404 1.427e-06
99 980 37403 1.02987e-06
100 990 37402 8.16451e-07
376000 100
1 0 37601 8.77584e-05
2 10 37600 8.01423e-05
3 20 37599 5.96706e-05
4 30 37598 3.19813e-05
5 40 37597 3.22098e-06
6 50 37596 -2.16746e-05
7 60 37595 -3.94323e-05
8 70 37594 -4.83847e-05
9 80 37593 -4.83319e-05
10 90 37592 -4.03575e-05
11 100 37591 -2.65663e-05
12 110 37590 -9.7682e-06
13 120 37589 6.8651e-06
14 130 37588 2.02361e-05
15 140 37587 2.79644e-05
16 150 37586 2.91523e-05
17 160 37585 2.48058e-05
18 170 37584 1.73858e-05
19 180 37583 9.65628e-06
20 190 37582 3.66252e-06
21 200 37581 3.64183e-07
22 210 37580 -2.46294e-07
23 220 37579 1.12445e-06
24 230 37578 3.42212e-06
25 240 37577 5.66658e-06
26 250 37576 7.2351e-06
27 260 37575 7.84153e-06
28 270 37574 7.3486e-06
29 280 37573 5.68203e-06
30 290 37572 2.93863e-06
31 300 37571 -4.59732e-07
32 310 37570 -3.77658e-06
33 320 37569 -6.20114e-06
34 330 37568 -7.18054e-06
35 340 37567 -6.633e-06
36 350 37566 -4.92847e-06
37 360 37565 -2.66697e-06
38 370 37564 -3.91227e-07
39 380 37563 1.61125e-06
40 390 37562 3.3163e-06
41 400 37561 4.78693e-06
42 410 37560 5.9726e-06
43 420 37559 6.66984e-06
44 430 37558 6.6579e-06
45 440 37557 5.86839e-06
46 450 37556 4.45778e-06
47 460 37555 2.75819e-06
48 470 37554 1.15555e-06
49 480 37553 -4.7548e-08
50 490 37552 -7.27419e-07
51 500 37551 -9.39904e-07
52 510 37550 -8.22512e-07
53 520 37549 -4.77186e-07
54 530 37548 6.80718e-08
55 540 37547 7.95795e-07
56 550 37546 1.61043e-06
57 560 37545 2.32211e-06
58 570 37544 2.71926e-06
59 580 37543 2.67334e-06
60 590 37542 2.2109e-06
61 600 37541 1.51209e-06
62 610 37540 8.35044e-07
63 620 37539 4.00639e-07
64 630 37538 2.99583e-07
65 640 37537 4.7808e-07
66 650 37536 8.03641e-07
67 660 37535 1.16015e-06
68 670 37534 1.50306e-06
69 680 37533 1.83332e-06
70 690 37532 2.13044e-06
71 700 37531 2.32946e-06
72 710 37530 2.36228e-06
73 720 37529 2.20687e-06
74 730 37528 1.9032e-06
75 740 37527 1.54499e-06
76 750 37526 1.25587e-06
77 760 37525 1.14117e-06
78 770 37524 1.23145e-06
79 780 37523 1.46165e-06
80 790 37522 1.70341e-06
81 800 37521 1.82984e-06
82 810 37520 1.77705e-06
83 820 37519 1.5696e-06
84 830 37518 1.29542e-06
85 840 37517 1.0485e-06
86 850 37516 8.79836e-07
87 860 37515 7.9162e-07
88 870 37514 7.71348e-07
89 880 37513 8.28244e-07
90 890 37512 9.98156e-07
91 900 37511 1.31325e-06
92 910 37510 1.75412e-06
93 920 37509 2.21934e-06
94 930 37508 2.55297e-06
95 940 37507 2.62133e-06
96 950 37506 2.38521e-06
97 960 37505 1.92567e-06
98 970 37504 1.40589e-06
99 980 37503 9.87953e-07
100 990 37502 7.63872e-07
377000 100
1 0 37701 8.76763e-05
2 10 37700 8.00649e-05
3 20 37699 5.96103e-05
4 30 37698 3.1946e-05
5 40 37697 3.21287e-06
6 50 37696 -2.16581e-05
7 60 37695 -3.93972e-05
8 70 37694 -4.834e-05
9 80 37693 -4.8287e-05
10 90 37692 -4.03201e-05
11 100 37691 -2.6541e-05
12 110 37690 -9.75692e-06
13 120 37689 6.86259e-06
14 130 37688 2.02228e-05
15 140 37687 2.79457e-05
16 150 37686 2.91344e-05
17 160 37685 2.47936e-05
18 170 37684 1.73811e-05
19 180 37683 9.65813e-06
20 190 37682 3.66846e-06
21 200 37681 3.71341e-07
22 210 37680 -2.41858e-07
23 220 37679 1.12113e-06
24 230 37678 3.40678e-06
25 240 37677 5.63756e-06
26 250 37676 7.19282e-06
27 260 37675 7.788e-06
28 270 37674 7.28778e-06
29 280 37673 5.61951e-06
30 290 37672 2.88076e-06
31 300 37671 -5.06694e-07
32 310 37670 -3.80755e-06
33 320 37669 -6.21318e-06
34 330 37668 -7.17272e-06
35 340 37667 -6.60605e-06
36 350 37666 -4.88469e-06
37 360 37665 -2.61068e-06
38 370 37664 -3.3003e-07
39 380 37663 1.66629e-06
40 390 37662 3.35361e-06
41 400 37661 4.79805e-06
42 410 37660 5.95488e-06
43 420 37659 6.62698e-06
44 430 37658 6.5982e-06
45 440 37657 5.80192e-06
46 450 37656 4.39333e-06
47 460 37655 2.70112e-06
48 470 37654 1.10752e-06
49 480 37653 -8.71052e-08
50 490 37652 -7.5966e-07
51 500 37651 -9.6555e-07
52 510 37650 -8.41706e-07
53 520 37649 -4.8968e-07
54 530 37648 6.27269e-08
55 540 37647 7.98224e-07
56 550 37646 1.62239e-06
57 560 37645 2.34684e-06
58 570 37644 2.75945e-06
59 580 37643 2.72851e-06
60 590 37642 2.27572e-06
61 600 37641 1.57659e-06
62 610 37640 8.87543e-07
63 620 37639 4.32631e-07
64 630 37638 3.08907e-07
65 640 37637 4.68494e-07
66 650 37636 7.82436e-07
67 660 37635 1.13569e-06
68 670 37634 1.48179e-06
69 680 37633 1.81691e-06
70 690 37632 2.1159e-06
71 700 37631 2.3117e-06
72 710 37630 2.33665e-06
73 720 37629 2.17099e-06
74 730 37628 1.85868e-06
75 740 37627 1.49748e-06
76 750 37626 1.21279e-06
77 760 37625 1.10982e-06
78 770 37624 1.21862e-06
79 780 37623 1.47332e-06
80 790 37622 1.74295e-06
81 800 37621 1.89522e-06
82 810 37620 1.85939e-06
83 820 37619 1.65387e-06
84 830 37618 1.36397e-06
85 840 37617 1.08656e-06
86 850 37616 8.8005e-07
87 860 37615 7.55368e-07
88 870 37614 7.07136e-07
89 880 37613 7.4855e-07
90 890 37612 9.15693e-07
91 900 37611 1.23793e-06
92 910 37610 1.69181e-06
93 920 37609 2.1724e-06
94 930 37608 2.52105e-06
95 940 37607 2.60216e-06
96 950 37606 2.37596e-06
97 960 37605 1.92412e-06
98 970 37604 1.41071e-06
99 980 37603 9.98347e-07
100 990 37602 7.79346e-07
378000 100
1 0 37801 8.76221e-05
2 10 37800 8.00199e-05
3 20 37799 5.95869e-05
4 30 37798 3.19504e-05
5 40 37797 3.24331e-06
6 50 37796 -2.161e-05
7 60 37795 -3.93434e-05
8 70 37794 -4.82916e-05
9 80 37793 -4.82524e-05
10 90 37792 -4.03035e-05
11 100 37791 -2.65419e-05
12 110 37790 -9.77009e-06
13 120 37789 6.8462e-06
14 130 37788 2.02133e-05
15 140 37787 2.79508e-05
16 150 37786 2.9157e-05
17 160 37785 2.48306e-05
18 170 37784 1.7425e-05
19 180 37783 9.69868e-06
20 190 37782 3.69441e-06
21 200 37781 3.73477e-07
22 210 37780 -2.67208e-07
23 220 37779 1.07166e-06
24 230 37778 3.34214e-06
25 240 37777 5.57007e-06
26 250 37776 7.13672e-06
27 260 37775 7.75622e-06
28 270 37774 7.28786e-06
29 280 37773 5.65197e-06
30 290 37772 2.93967e-06
31 300 37771 -4.31935e-07
32 310 37770 -3.72954e-06
33 320 37769 -6.14403e-06
34 330 37768 -7.12266e-06
35 340 37767 -6.58273e-06
36 350 37766 -4.89282e-06
37 360 37765 -2.65127e-06
38 370 37764 -3.98967e-07
39 380 37763 1.57848e-06
40 390 37762 3.25956e-06
41 400 37761 4.7113e-06
42 410 37760 5.88756e-06
43 420 37759 6.58717e-06
44 430 37758 6.58837e-06
45 440 37757 5.81955e-06
46 450 37756 4.43292e-06
47 460 37755 2.75605e-06
48 470 37754 1.17046e-06
49 480 37753 -2.42981e-08
50 490 37752 -7.05791e-07
51 500 37751 -9.29474e-07
52 510 37750 -8.30124e-07
53 520 37749 -5.04939e-07
54 530 37748 2.30736e-08
55 540 37747 7.40919e-07
56 550 37746 1.55703e-06
57 560 37745 2.28361e-06
58 570 37744 2.70739e-06
59 580 37743 2.69429e-06
60 590 37742 2.26336e-06
61 600 37741 1.58761e-06
62 610 37740 9.2027e-07
63 620 37739 4.81025e-07
64 630 37738 3.62969e-07
65 640 37737 5.16514e-07
66 650 37736 8.13642e-07
67 660 37735 1.14205e-06
68 670 37734 1.45976e-06
69 680 37733 1.7695e-06
70 690 37732 2.05274e-06
71 700 37731 2.24689e-06
72 710 37730 2.28541e-06
73 720 37729 2.14631e-06
74 730 37728 1.86787e-06
75 740 37727 1.53994e-06
76 750 37726 1.28116e-06
77 760 37725 1.19282e-06
78 770 37724 1.30327e-06
79 780 37723 1.54633e-06
80 790 37722 1.7925e-06
81 800 37721 1.91354e-06
82 810 37720 1.84429e-06
83 820 37719 1.60864e-06
84 830 37718 1.29685e-06
85 840 37717 1.00976e-06
86 850 37716 8.0794e-07
87 860 37715 7.01335e-07
88 870 37714 6.79894e-07
89 880 37713 7.50096e-07
90 890 37712 9.42038e-07
91 900 37711 1.28187e-06
92 910 37710 1.7459e-06
93 920 37709 2.22983e-06
94 930 37708 2.5754e-06
95 940 37707 2.64771e-06
96 950 37706 2.40831e-06
97 960 37705 1.94074e-06
98 970 37704 1.41144e-06
99 980 37703 9.86225e-07
100 990 37702 7.6038e-07
379000 100
1 0 37901 8.7666e-05
2 10 37900 8.00617e-05
3 20 37899 5.96221e-05
4 30 37898 3.19763e-05
5 40 37897 3.2578e-06
6 50 37896 -2.16095e-05
7 60 37895 -3.93585e-05
8 70 37894 -4.83209e-05
9 80 37893 -4.82902e-05
10 90 37892 -4.03413e-05
11 100 37891 -2.65714e-05
12 110 37890 -9.7862e-06
13 120 37889 6.84377e-06
14 130 37888 2.02212e-05
15 140 37887 2.79654e-05
16 150 37886 2.91756e-05
17 160 37885 2.48509e-05
18 170 37884 1.74434e-05
19 180 37883 9.71154e-06
20 190 37882 3.70057e-06
21 200 37881 3.75461e-07
22 210 37880 -2.64538e-07
23 220 37879 1.07963e-06
24 230 37878 3.35846e-06
25 240 37877 5.59567e-06
26 250 37876 7.1697e-06
27 260 37875 7.79191e-06
28 270 37874 7.31961e-06
29 280 37873 5.67257e-06
30 290 37872 2.94363e-06
31 300 37871 -4.46215e-07
32 310 37870 -3.75916e-06
33 320 37869 -6.18261e-06
34 330 37868 -7.16278e-06
35 340 37867 -6.6183e-06
36 350 37866 -4.9196e-06
37 360 37865 -2.66642e-06
38 370 37864 -4.01263e-07
39 380 37863 1.58794e-06
40 390 37862 3.27664e-06
41 400 37861 4.72856e-06
42 410 37860 5.89622e-06
43 420 37859 6.58144e-06
44 430 37858 6.56834e-06
45 440 37857 5.79043e-06
46 450 37856 4.40181e-06
47 460 37855 2.72893e-06
48 470 37854 1.15077e-06
49 480 37853 -3.64206e-08
50 490 37852 -7.13276e-07
51 500 37851 -9.36408e-07
52 510 37850 -8.40137e-07
53 520 37849 -5.20732e-07
54 530 37848 8.76168e-11
55 540 37847 7.10834e-07
56 550 37846 1.521e-06
57 560 37845 2.24372e-06
58 570 37844 2.66695e-06
59 580 37843 2.65818e-06
60 590 37842 2.23733e-06
61 600 37841 1.57601e-06
62 610 37840 9.24256e-07
63 620 37839 4.98215e-07
64 630 37838 3.8787e-07
65 640 37837 5.4157e-07
66 650 37836 8.31261e-07
67 660 37835 1.1465e-06
68 670 37834 1.44766e-06
69 680 37833 1.73965e-06
70 690 37832 2.0062e-06
71 700 37831 2.18724e-06
72 710 37830 2.21851e-06
73 720 37829 2.07909e-06
74 730 37828 1.80703e-06
75 740 37827 1.4912e-06
76 750 37826 1.24816e-06
77 760 37825 1.17632e-06
78 770 37824 1.30165e-06
79 780 37823 1.5567e-06
80 790 37822 1.81165e-06
81 800 37821 1.93861e-06
82 810 37820 1.87338e-06
83 820 37819 1.64091e-06
84 830 37818 1.3314e-06
85 840 37817 1.04427e-06
86 850 37816 8.38158e-07
87 860 37815 7.21747e-07
88 870 37814 6.85011e-07
89 880 37813 7.35732e-07
90 890 37812 9.06566e-07
91 900 37811 1.22682e-06
92 910 37810 1.67548e-06
93 920 37809 2.15044e-06
94 930 37808 2.49558e-06
95 940 37807 2.57737e-06
96 950 37806 2.3572e-06
97 960 37805 1.91681e-06
98 970 37804 1.41965e-06
99 980 37803 1.0276e-06
100 990 37802 8.31425e-07
380000 100
1 0 38001 8.7579e-05
2 10 38000 7.99771e-05
3 20 37999 5.95461e-05
4 30 37998 3.19182e-05
5 40 37997 3.22882e-06
6 50 37996 -2.16008e-05
7 60 37995 -3.93116e-05
8 70 37994 -4.82452e-05
9 80 37993 -4.8202e-05
10 90 37992 -4.02584e-05
11 100 37991 -2.65087e-05
12 110 37990 -9.75464e-06
13 120 37989 6.83697e-06
14 130 37988 2.0173e-05
15 140 37987 2.78798e-05
16 150 37986 2.90671e-05
17 160 37985 2.47434e-05
18 170 37984 1.73637e-05
19 180 37983 9.67966e-06
20 190 37982 3.72234e-06
21 200 37981 4.40956e-07
22 210 37980 -1.76061e-07
23 220 37979 1.16783e-06
24 230 37978 3.42756e-06
25 240 37977 5.63461e-06
26 250 37976 7.1754e-06
27 260 37975 7.76784e-06
28 270 37974 7.2742e-06
29 280 37973 5.6172e-06
30 290 37972 2.88971e-06
31 300 37971 -4.90034e-07
32 310 37970 -3.78835e-06
33 320 37969 -6.19671e-06
34 330 37968 -7.16463e-06
35 340 37967 -6.61317e-06
36 350 37966 -4.91419e-06
37 360 37965 -2.6669e-06
38 370 37964 -4.09824e-07
39 380 37963 1.57558e-06
40 390 37962 3.27009e-06
41 400 37961 4.73798e-06
42 410 37960 5.92614e-06
43 420 37959 6.62743e-06
44 430 37958 6.61954e-06
45 440 37957 5.83553e-06
46 450 37956 4.4341e-06
47 460 37955 2.74778e-06
48 470 37954 1.15902e-06
49 480 37953 -3.66529e-08
50 490 37952 -7.22448e-07
51 500 37951 -9.55678e-07
52 510 37950 -8.67963e-07
53 520 37949 -5.51449e-07
54 530 37948 -2.67208e-08
55 540 37947 6.90468e-07
56 550 37946 1.50302e-06
57 560 37945 2.22079e-06
58 570 37944 2.6346e-06
59 580 37943 2.61853e-06
60 590 37942 2.19829e-06
61 600 37941 1.54781e-06
62 610 37940 9.15222e-07
63 620 37939 5.11662e-07
64 630 37938 4.21292e-07
65 640 37937 5.88103e-07
66 650 37936 8.82509e-07
67 660 37935 1.19526e-06
68 670 37934 1.48926e-06
69 680 37933 1.77198e-06
70 690 37932 2.02902e-06
71 700 37931 2.20059e-06
72 710 37930 2.22217e-06
73 720 37929 2.07302e-06
74 730 37928 1.79157e-06
75 740 37927 1.46675e-06
76 750 37926 1.21496e-06
77 760 37925 1.1343e-06
78 770 37924 1.25057e-06
79 780 37923 1.49738e-06
80 790 37922 1.74861e-06
81 800 37921 1.88227e-06
82 810 37920 1.83877e-06
83 820 37919 1.64192e-06
84 830 37918 1.3738e-06
85 840 37917 1.12211e-06
86 850 37916 9.35464e-07
87 860 37915 8.18015e-07
88 870 37914 7.62062e-07
89 880 37913 7.827e-07
90 890 37912 9.20725e-07
91 900 37911 1.2108e-06
92 910 37910 1.63411e-06
93 920 37909 2.09044e-06
94 930 37908 2.4276e-06
95 940 37907 2.51657e-06
96 950 37906 2.31886e-06
97 960 37905 1.9089e-06
98 970 37904 1.43841e-06
99 980 37903 1.05978e-06
100 990 37902 8.61325e-07
381000 100
1 0 38101 8.75065e-05
2 10 38100 7.99096e-05
3 20 38099 5.94944e-05
4 30 38098 3.18886e-05
5 40 38097 3.22209e-06
6 50 38096 -2.15889e-05
7 60 38095 -3.92892e-05
8 70 38094 -4.82228e-05
9 80 38093 -4.81901e-05
10 90 38092 -4.0265e-05
11 100 38091 -2.6537e-05
12 110 38090 -9.80167e-06
13 120 38089 6.77986e-06
14 130 38088 2.01182e-05
15 140 38087 2.78391e-05
16 150 38086 2.9048e-05
17 160 38085 2.47473e-05
18 170 38084 1.7387e-05
19 180 38083 9.71483e-06
20 190 38082 3.75953e-06
21 200 38081 4.70222e-07
22 210 38080 -1.63137e-07
23 220 38079 1.15901e-06
24 230 38078 3.39605e-06
25 240 38077 5.58504e-06
26 250 38076 7.11727e-06
27 260 38075 7.71267e-06
28 270 38074 7.2321e-06
29 280 38073 5.59457e-06
30 290 38072 2.88889e-06
31 300 38071 -4.69904e-07
32 310 38070 -3.75035e-06
33 320 38069 -6.1462e-06
34 330 38068 -7.10983e-06
35 340 38067 -6.56459e-06
36 350 38066 -4.88276e-06
37 360 38065 -2.66095e-06
38 370 38064 -4.32379e-07
39 380 38063 1.52801e-06
40 390 38062 3.20682e-06
41 400 38061 4.67154e-06
42 410 38060 5.86894e-06
43 420 38059 6.5885e-06
44 430 38058 6.60209e-06
45 440 38057 5.83704e-06
46 450 38056 4.44875e-06
47 460 38055 2.76914e-06
48 470 38054 1.18173e-06
49 480 38053 -1.62976e-08
50 490 38052 -7.06759e-07
51 500 38051 -9.46017e-07
52 510 38050 -8.64722e-07
53 520 38049 -5.53571e-07
54 530 38048 -3.13392e-08
55 540 38047 6.87131e-07
56 550 38046 1.5034e-06
57 560 38045 2.224e-06
58 570 38044 2.63682e-06
59 580 38043 2.61567e-06
60 590 38042 2.18897e-06
61 600 38041 1.53469e-06
62 610 38040 9.03527e-07
63 620 38039 5.05846e-07
